Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Jane,2017-03-24 08:51:56,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Most Hated Woman in America,GMAIL.COM,,,,0
Jane,2017-03-24 08:51:56,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Most Hated Woman in America,GMAIL.COM,,,,0
Jane,2017-03-15 12:11:21,PUSH_NEW_ARRIVALS,PUSH,GB,,,Mystery Science Theater 3000 Collection : Classic,GMAIL.COM,,,--,0
Jane,2017-03-15 12:11:21,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Mystery Science Theater 3000 Collection : Classic,GMAIL.COM,,,,0
Jane,2017-03-15 12:11:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Mystery Science Theater 3000 Collection : Classic,GMAIL.COM,,,,0
Jane,2017-03-01 12:13:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Captain Phillips,GMAIL.COM,,,,0
Jane,2017-03-01 12:13:27,PUSH_NEW_ARRIVALS,PUSH,GB,,,Captain Phillips,GMAIL.COM,,,--,0
Jane,2017-03-01 12:13:27,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Captain Phillips,GMAIL.COM,,,,0
Jane,2017-02-24 12:55:01,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Ultimate Beastmaster,GMAIL.COM,,,,0
Jane,2017-02-24 12:55:01,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Ultimate Beastmaster,GMAIL.COM,,,,0
Jane,2017-02-24 12:55:01,PUSH_NEW_ARRIVALS,PUSH,GB,,,Ultimate Beastmaster,GMAIL.COM,,,--,0
Jane,2017-02-22 12:22:38,PUSH_NEW_ARRIVALS,PUSH,GB,,,Lockup: Maximum Security,GMAIL.COM,,,--,0
Jane,2017-02-22 12:15:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Lockup: Maximum Security,GMAIL.COM,,,,0
Jane,2017-02-22 12:15:23,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Lockup: Maximum Security,GMAIL.COM,,,,0
Jane,2017-02-01 14:27:28,PUSH_NEW_ARRIVALS,PUSH,GB,,,Conmen Case Files,GMAIL.COM,,,--,0
Jane,2017-02-01 14:27:28,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Conmen Case Files,GMAIL.COM,,,,0
Jane,2017-02-01 14:27:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Conmen Case Files,GMAIL.COM,,,,0
Jane,2017-01-31 12:06:17,PUSH_NEW_ARRIVALS,PUSH,GB,,,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,GMAIL.COM,,,--,0
Jane,2017-01-31 09:11:47,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,GMAIL.COM,,,,0
Jane,2017-01-31 09:11:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,13TH: A Conversation with Oprah Winfrey & Ava DuVernay,GMAIL.COM,,,,0
Jane,2017-01-27 12:30:13,PUSH_NEW_ARRIVALS,PUSH,GB,,,Birdman or (The Unexpected Virtue of Ignorance),GMAIL.COM,,,--,0
Jane,2017-01-27 12:30:13,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Birdman or (The Unexpected Virtue of Ignorance),GMAIL.COM,,,,0
Jane,2017-01-27 12:30:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Birdman or (The Unexpected Virtue of Ignorance),GMAIL.COM,,,,0
Lucy&phil,2021-09-30 12:10:18,INAPP_COMING_SOON,NOTIFICATIONS,GB,,,,GMAIL.COM,,,,0
Lucy&phil,2018-02-15 12:25:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Earth to Echo,GMAIL.COM,,,,0
Lucy&phil,2018-02-13 12:17:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Peanuts Movie,GMAIL.COM,,,,0
Lucy&phil,2018-02-08 14:40:49,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Dragons: Race to the Edge,GMAIL.COM,,,,0
Lucy&phil,2018-02-02 14:21:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Adventures of Elmo in Grouchland,GMAIL.COM,,,,0
Lucy&phil,2018-01-26 09:04:40,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,The Adventures of Puss in Boots,GMAIL.COM,,,,0
Lucy&phil,2018-01-25 12:32:34,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Despicable Me 2,GMAIL.COM,,,,0
Lucy&phil,2018-01-18 14:04:09,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Adventures of Puss in Boots,GMAIL.COM,,,,0
Lucy&phil,2018-01-14 14:21:18,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,The Crown,GMAIL.COM,,,,0
Lucy&phil,2018-01-08 12:21:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The BFG,GMAIL.COM,,,,0
Lucy&phil,2018-01-06 15:56:09,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Madagascar,GMAIL.COM,,,,0
Lucy&phil,2017-12-31 12:28:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Americano,GMAIL.COM,,,,0
Lucy&phil,2017-12-30 12:22:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Capture the Flag,GMAIL.COM,,,,0
Lucy&phil,2017-12-25 10:07:38,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Skylanders Academy: New Year's Eve Countdown,GMAIL.COM,,,,0
Lucy&phil,2017-12-21 22:39:34,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Kung Fu Panda,GMAIL.COM,,,,0
Lucy&phil,2017-12-15 14:51:54,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Avengers,GMAIL.COM,,,,0
Lucy&phil,2017-12-11 12:02:42,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Monster House,GMAIL.COM,,,,0
Lucy&phil,2017-12-08 14:15:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Balto,GMAIL.COM,,,,0
Lucy&phil,2017-12-01 09:35:04,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,All Hail King Julien,GMAIL.COM,,,,0
Lucy&phil,2017-11-29 12:23:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Open Season,GMAIL.COM,,,,0
Lucy&phil,2017-11-27 12:27:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,5 Children & It,GMAIL.COM,,,,0
Lucy&phil,2017-11-15 12:11:38,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Chuck Chicken,GMAIL.COM,,,,0
Lucy&phil,2017-11-11 02:20:04,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Arthur Christmas,GMAIL.COM,,,,0
Lucy&phil,2017-11-01 13:14:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Alvin and the Chipmunks,GMAIL.COM,,,,0
Lucy&phil,2017-09-15 19:39:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hotel Transylvania 2,GMAIL.COM,,,,0
Lucy&phil,2017-08-17 13:17:30,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Dragons: Race to the Edge,GMAIL.COM,,,,0
Lucy&phil,2017-07-14 20:35:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Buddy Thunderstruck: The Maybe Pile,GMAIL.COM,,,,0
Lucy&phil,2017-06-20 21:34:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Puss in Book: Trapped in an Epic Tale,GMAIL.COM,,,,0
Lucy&phil,2017-05-12 12:16:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,All Hail King Julien: Exiled,GMAIL.COM,,,,0
Lucy&phil,2017-05-07 11:23:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Furious 7,GMAIL.COM,,,,0
Lucy&phil,2017-04-07 09:46:48,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Dawn of the Croods,GMAIL.COM,,,,0
Lucy&phil,2017-04-07 09:46:47,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Dawn of the Croods,GMAIL.COM,,,,0
Lucy&phil,2017-03-03 12:25:56,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The SpongeBob Movie: Sponge Out of Water,GMAIL.COM,,,,0
Lucy&phil,2017-02-24 13:51:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Kingsman: The Secret Service,GMAIL.COM,,,,0
Lucy&phil,2017-02-17 09:11:56,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Dragons: Race to the Edge,GMAIL.COM,,,,0
Lucy&phil,2017-02-17 09:11:56,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Dragons: Race to the Edge,GMAIL.COM,,,,0
Sophie,2021-12-12 13:40:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Back to the Outback,GMAIL.COM,,,,0
Sophie,2021-12-01 12:03:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Sonic the Hedgehog,GMAIL.COM,,,,0
Sophie,2021-11-18 20:37:15,ADD_EMAIL_TO_PROFILE_UMA,ALERTS,GB,,,,GMAIL.COM,,,,0
